Frecuencias de nombres femeninos;;;
Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2016;;;
;;;
Nombres de mujer con frecuencia mayor o igual a 20 a nivel nacional.;;;
(*) Edad media de las personas que tienen ese nombre a nivel nacional.;;;
;;;
Orden;Nombre;Frecuencia;Edad Media (*)
11356;ISABEL PALOMA;48 ;46,4
11357;ITCIAR;48 ;25,7
11358;IVETH;48 ;11,5
11359;JESSICA PAMELA;48 ;25,4
11360;JINZHU;48 ;44,8
11361;JOHANNA MARCELA;48 ;30,7
11362;JOSEFA LAURA;48 ;53,6
11363;JOSEFINA ALTAGRACIA;48 ;48,1
11364;JUANA ANDREA;48 ;56,1
11365;JULIA INMACULADA;48 ;43,4
11366;JUNLI;48 ;33,4
11367;KAUR;48 ;32,1
11368;KELLY TATIANA;48 ;20,6
11369;LANYING;48 ;50,1
11370;LARISA ANDREEA;48 ;15,8
11371;LAURA AMPARO;48 ;33,1
11372;LAURA GUADALUPE;48 ;29,1
11373;LAXMI;48 ;32,0
11374;LE;48 ;26,0
11375;LEILEI;48 ;27,5
11376;LIDIA SUSANA;48 ;51,4
11377;LIDIANE;48 ;32,0
11378;LIJIE;48 ;33,9
11379;LIMPIA CONCEPCION;48 ;37,7
11380;LINDA SUSAN;48 ;63,8
11381;LLURA;48 ;4,3
11382;LOHITZUNE;48 ;25,3
11383;LORENA ELENA;48 ;14,2
11384;LUCIA MILAGROS;48 ;40,3
11385;LUDIVIA;48 ;49,2
11386;LUISA CONCEPCION;48 ;61,1
11387;MAREY;48 ;12,4
11388;MARIA AINARA;48 ;19,5
11389;MARIA BAÑOS;48 ;50,9
11390;MARIA BRAULIA;48 ;62,5
11391;MARIA CATHAYSA;48 ;27,0
11392;MARIA CHIARA;48 ;30,4
11393;MARIA CYNTHIA;48 ;34,9
11394;MARIA DORITA;48 ;67,3
11395;MARIA ESTEBAN;48 ;63,7
11396;MARIA EUSTAQUIA;48 ;62,3
11397;MARIA FUENTES;48 ;49,5
11398;MARIA GRICELDA;48 ;43,7
11399;MARIA LUISA ISABEL;48 ;64,6
11400;MARIA MELIDA;48 ;56,1
11401;MARIA NERY;48 ;59,9
11402;MARIA NICOLE;48 ;17,5
11403;MARIA OLA;48 ;41,1
11404;MARIA PACITA;48 ;71,0
11405;MARIA SAMANTHA;48 ;36,9
11406;MARIA SIXTA;48 ;51,0
11407;MARIA SOLEDAT;48 ;53,9
11408;MARIA TERESA ISABEL;48 ;63,6
11409;MARIANNY;48 ;17,4
11410;MARIBEL ROCIO;48 ;39,9
11411;MARINA ELIZABETH;48 ;37,9
11412;MARLEEN;48 ;34,2
11413;MARTA GABRIELA;48 ;25,7
11414;MARTA GUADALUPE;48 ;35,8
11415;MARTA JOSEFA;48 ;53,6
11416;MARTA SONIA;48 ;41,4
11417;MARTA VERONICA;48 ;36,8
11418;MARTHA LIDIA;48 ;41,8
11419;MARTHA VERONICA;48 ;38,5
11420;MARY TERESA;48 ;63,8
11421;MATILDE ROSARIO;48 ;56,7
11422;MENGTING;48 ;17,4
11423;MICHELLE MARIE;48 ;38,7
11424;MIHAELA LILIANA;48 ;35,8
11425;MIRIAM ANGELES;48 ;31,3
11426;MIRIAM ROSARIO;48 ;36,6
11427;MIRTHA GRACIELA;48 ;38,4
11428;MONICA ANTONIA;48 ;47,4
11429;NICOLETA SIMONA;48 ;34,9
11430;NIKOLETTA;48 ;29,0
11431;ONDITZ;48 ;29,5
11432;PALMIRA MARIA;48 ;54,7
11433;PALOMA CRISTINA;48 ;36,6
11434;PATRICIA ANGELICA;48 ;47,6
11435;PATRICIA EDITH;48 ;51,6
11436;PAULA CONCEPCION;48 ;40,7
11437;PETRA PILAR;48 ;66,5
11438;PILAR CONSUELO;48 ;57,6
11439;PILAR GLORIA;48 ;58,1
11440;PILAR JESUS;48 ;47,8
11441;PURIFICACION ISABEL;48 ;55,6
11442;RAIMONDA;48 ;39,0
11443;RAYANE;48 ;17,6
11444;REBECA ALEXANDRA;48 ;13,3
11445;REGINA CELIA;48 ;52,3
11446;REGULA;48 ;74,2
11447;ROCIO FATIMA;48 ;34,0
11448;ROCIO LOURDES;48 ;33,9
11449;ROKSANA;48 ;23,2
11450;ROSA ALEJANDRINA;48 ;47,8
11451;ROSA MARIANA;48 ;45,1
11452;ROSA NATALIA;48 ;39,2
11453;ROSA PURIFICACION;48 ;54,7
11454;ROSARIO MAR;48 ;40,8
11455;ROSEL;48 ;25,3
11456;ROSS MERY;48 ;42,1
11457;RUFINA MARIA;48 ;54,4
11458;SANDRA BELEN;48 ;36,1
11459;SANDRA LETICIA;48 ;37,4
11460;SARAY CARMEN;48 ;19,3
11461;SELLAMIA;48 ;41,3
11462;SHUHUA;48 ;44,8
11463;SHUQIN;48 ;42,4
11464;SILVANA LORENA;48 ;36,8
11465;SILVANA PATRICIA;48 ;36,2
11466;SILVIA KARINA;48 ;38,2
11467;SIMA;48 ;34,3
11468;SORINA MARIA;48 ;25,1
11469;TANIA RAQUEL;48 ;29,8
11470;TERESA AMPARO;48 ;57,5
11471;TERESA JULIA;48 ;57,6
11472;TERESA NIEVES;48 ;54,2
11473;TESS;48 ;16,4
11474;TLEITMAS;48 ;65,0
11475;UTA;48 ;57,1
11476;WENJIE;48 ;28,8
11477;XIAOMIN;48 ;37,1
11478;XIMENA ROCIO;48 ;37,2
11479;XUEYAN;48 ;35,0
11480;YANMEI;48 ;42,4
11481;YONAIDA;48 ;24,8
11482;ZAIMA;48 ;39,5
11483;ZOILA ESPERANZA;48 ;51,6
11484;ZORIANA;48 ;33,6
11485;AGATA MARIA;47 ;37,1
11486;AIDA BEATRIZ;47 ;45,2
11487;ALFIYA;47 ;45,3
11488;ALIANA;47 ;23,3
11489;ALICIA JOSEFA;47 ;53,7
11490;ALICIA LOURDES;47 ;40,7
11491;ALICIA MARINA;47 ;40,9
11492;ALMUDENA ISABEL;47 ;31,2
11493;AMENA;47 ;26,3
11494;AMINETOU;47 ;27,8
11495;AMPARO SOCORRO;47 ;58,9
11496;AMY ELIZABETH;47 ;26,2
11497;ANA ADELINA;47 ;49,9
11498;ANA HELENA;47 ;28,1
11499;ANA JIMENA;47 ;26,6
11500;ANA MARIA MAR;47 ;51,2
11501;ANDREA CLAUDIA;47 ;28,6
11502;ANDREA VANESSA;47 ;24,9
11503;ANGELA PAOLA;47 ;27,0
11504;ANGELES VICTORIA;47 ;53,2
11505;ANNA AGNIESZKA;47 ;36,4
11506;ANTONIA ALICIA;47 ;54,5
11507;ANTONIA CANDELARIA;47 ;55,8
11508;ANTONIA VANESA;47 ;33,0
11509;ASENSIA;47 ;66,8
11510;ASMAHAN;47 ;22,9
11511;ASTGHIK;47 ;36,6
11512;AURA ROSA;47 ;55,6
11513;AVELINA MARIA;47 ;57,2
11514;AZUCENA CARMEN;47 ;52,2
11515;BEATRIZ ANDREA;47 ;25,9
11516;BERONICA;47 ;34,9
11517;BIANCA CRISTINA;47 ;20,7
11518;BLANCA DOLORES;47 ;48,7
11519;BLANCA EUGENIA;47 ;44,0
11520;CAMELIA MIHAELA;47 ;34,9
11521;CAPITOLINA;47 ;74,0
11522;CARINA ELIZABETH;47 ;35,1
11523;CARMEN OLIVIA;47 ;45,6
11524;CARMEN REGINA;47 ;51,4
11525;CATALINA ANDREA;47 ;25,7
11526;CESARIA;47 ;70,6
11527;CHUNHONG;47 ;40,8
11528;CINTHIA ELIZABETH;47 ;31,8
11529;CLARA MARINA;47 ;34,5
11530;CONCEPCION FRANCISCA;47 ;59,3
11531;CONCEPCION ROCIO;47 ;37,6
11532;CORSINA;47 ;71,8
11533;CRECENCIA;47 ;63,7
11534;CRISTINA LILIANA;47 ;37,9
11535;CRISTINA NOEMI;47 ;39,1
11536;DALIDA;47 ;45,0
11537;DAYANA MICHELLE;47 ;18,5
11538;DEBLA;47 ;24,2
11539;DELINA;47 ;38,9
11540;DIANA LIZETH;47 ;27,8
11541;DIANA MARINA;47 ;29,7
11542;DIEGUINA;47 ;59,4
11543;DOLORES GEMA;47 ;42,9
11544;DOUA;47 ;9,0
11545;ELENA EUGENIA;47 ;47,1
11546;ELISA ANGELES;47 ;52,8
11547;ELSIRA;47 ;67,9
11548;ELY;47 ;35,8
11549;EMESE;47 ;38,5
11550;EMILIA MARGARITA;47 ;57,9
11551;ERIKA VIVIANA;47 ;28,6
11552;ESTELA BEATRIZ;47 ;50,4
11553;ESTELA ISABEL;47 ;30,1
11554;FATIMA ELIZABETH;47 ;29,7
11555;FIORELA;47 ;17,9
11556;FLORA CARMEN;47 ;55,9
11557;FLORI;47 ;38,1
11558;FLORIDA;47 ;56,3
11559;FRANCISCA ALEJANDRA;47 ;37,4
11560;FRANCISCA AMALIA;47 ;61,3
11561;FRATERNIDAD;47 ;80,0
11562;GABRIELA CECILIA;47 ;36,3
11563;GABRIELA PAOLA;47 ;27,0
11564;GALADRIEL;47 ;15,2
11565;GERTRUDE;47 ;61,2
11566;GILLIAN ANNE;47 ;63,5
11567;GISELL;47 ;16,1
11568;GLORIA LUISA;47 ;53,0
11569;GLORIA MABEL;47 ;41,2
11570;GLORIA MATILDE;47 ;54,0
11571;GRABIELA;47 ;43,6
11572;GUMERCINDA;47 ;50,1
11573;HAGAR;47 ;17,5
11574;HAJIRA;47 ;23,2
11575;HEIDRUN;47 ;64,1
11576;HELEN MARGARET;47 ;59,6
11577;HERCILIA;47 ;58,5
11578;HLALIA;47 ;48,7
11579;HOUYAM;47 ;19,2
11580;INMACULADA PINO;47 ;41,7
11581;IONELA MIRELA;47 ;31,4
11582;IRENEA;47 ;68,0
11583;ISABEL MONICA;47 ;45,8
11584;ISABEL NATIVIDAD;47 ;49,7
11585;ISABEL VIRGINIA;47 ;45,9
11586;ISMAHAN;47 ;19,0
11587;IUSTINA;47 ;33,4
11588;IZABELA MARIA;47 ;25,7
11589;JAYONE;47 ;43,4
11590;JENNY MARIBEL;47 ;35,5
11591;JESIKA;47 ;28,4
11592;JUANA AGUSTINA;47 ;58,1
11593;JUANA YOLANDA;47 ;52,1
11594;KARLA LORENA;47 ;27,0
11595;KEISY;47 ;10,5
11596;LAURA DIANA;47 ;27,2
11597;LAURA JOSEFINA;47 ;43,1
11598;LAURA LEONOR;47 ;35,7
11599;LAURA MAGDALENA;47 ;37,6
11600;LAURA MICHELLE;47 ;19,8
11601;LIDIA PATRICIA;47 ;36,6
11602;LINDA ELIZABETH;47 ;56,4
11603;LUCIA LOURDES;47 ;38,8
11604;LUISA EUGENIA;47 ;55,3
11605;LUISA ROSA;47 ;61,2
11606;MAISAE;47 ;5,9
11607;MARIA BERENICE;47 ;49,0
11608;MARIA CARMEN PALOMA;47 ;60,8
11609;MARIA ELECTRA;47 ;66,1
11610;MARIA ELICIA;47 ;61,8
11611;MARIA LUCINA;47 ;66,9
11612;MARIA MERIDA;47 ;57,7
11613;MARIA PETRONA;47 ;48,5
11614;MARIA PILAR ROSARIO;47 ;63,5
11615;MARIA ROCA;47 ;53,9
11616;MARIA ROLINDES;47 ;67,6
11617;MARIA ROSELL;47 ;38,6
11618;MARIA SAMANTA;47 ;34,0
11619;MARIELA ANDREA;47 ;37,0
11620;MARITZA ISABEL;47 ;43,9
11621;MARIYA GEORGIEVA;47 ;41,6
11622;MARIZOL;47 ;34,5
11623;MARLENE CARMEN;47 ;40,7
11624;MARTHA TERESA;47 ;47,9
11625;MARYSE;47 ;60,9
11626;MERCEDES CAROLINA;47 ;39,2
11627;MERCEDES MILAGROS;47 ;54,5
11628;MIHAELA CATALINA;47 ;30,4
11629;MILAGROS ALTAGRACIA;47 ;47,3
11630;MIREN ARRATE;47 ;45,5
11631;MIREN ESTIBALIZ;47 ;46,0
11632;MIRIAM SUSANA;47 ;45,3
11633;MIRTA ELIZABETH;47 ;38,5
11634;MONICA INMACULADA;47 ;42,5
11635;MONICA SOLEDAD;47 ;39,7
11636;NAHARA;47 ;9,8
11637;NANCY JOSEFINA;47 ;54,3
11638;NANSI;47 ;25,8
11639;NAOKO;47 ;39,8
11640;NATALIA DOLORES;47 ;42,0
11641;NATALIA PINO;47 ;31,5
11642;NAYARA PINO;47 ;11,8
11643;NEKAL;47 ;6,9
11644;NICOLE ELIZABETH;47 ;18,3
11645;NICOLETA MADALINA;47 ;26,6
11646;NILDA BEATRIZ;47 ;47,0
11647;NIMIA;47 ;45,8
11648;OLGA PIEDAD;47 ;46,0
11649;OLIWIA;47 ;11,4
11650;OSIRIS;47 ;29,1
11651;PAMELA ANNE;47 ;65,5
11652;PATRICIA JACQUELINE;47 ;45,2
11653;PENELOPE ANNE;47 ;62,5
11654;PIEDRASANTA;47 ;62,5
11655;PILAR MILAGROS;47 ;57,2
11656;QUN;47 ;35,1
11657;RACHAEL;47 ;31,2
11658;RAFAELLA;47 ;20,2
11659;RAHAF;47 ;7,1
11660;RAMONA CRISTINA;47 ;32,4
11661;RANDI;47 ;64,2
11662;RAQUEL ALICIA;47 ;52,9
11663;RAQUEL IRENE;47 ;40,2
11664;RAQUEL NOEMI;47 ;36,4
11665;RAQUEL PATRICIA;47 ;32,9
11666;RASHA;47 ;28,4
11667;RAYAN;47 ;12,8
11668;RAYHAN;47 ;6,7
11669;RITA LUCIA;47 ;39,8
11670;ROCIO TERESA;47 ;30,3
11671;ROSA ARGENTINA;47 ;50,4
11672;ROSA AZUCENA;47 ;48,6
11673;ROSA ESTRELLA;47 ;54,1
11674;ROSANE;47 ;41,9
11675;SANDRA LUZ;47 ;44,7
11676;SAORI;47 ;15,8
11677;SARA FRANCISCA;47 ;43,4
11678;SARA NICOLE;47 ;8,4
11679;SARA VERONICA;47 ;27,9
11680;SAWSAN;47 ;24,2
11681;SIHEM;47 ;33,7
11682;SILVICA;47 ;46,2
11683;SIMEONA;47 ;60,2
11684;SIRATS;47 ;12,9
11685;SOLEDAD PILAR;47 ;52,1
11686;SOLOMIYA;47 ;19,1
11687;SONIA LUISA;47 ;46,6
11688;SONIA YOLANDA;47 ;45,0
11689;STEFANIA MARIA;47 ;19,9
11690;SUHONG;47 ;43,9
11691;UXURI;47 ;7,3
11692;VANESA PINO;47 ;31,6
11693;VANESSA ESTEFANIA;47 ;22,4
11694;VIVIENNE;47 ;58,2
11695;YAILEN;47 ;26,8
11696;YOLANDA INMACULADA;47 ;43,5
11697;YOLIMAR;47 ;34,8
11698;ZEYNEP;47 ;28,4
11699;ZORKA;47 ;42,1
11700;ZULMA BEATRIZ;47 ;40,4
11701;ADALGIZA;46 ;48,1
11702;AGLAIA;46 ;44,8
11703;AHINOAM;46 ;22,0
11704;AIDA ESTHER;46 ;50,6
11705;AIJUAN;46 ;43,7
11706;ALICE MARIA;46 ;34,3
11707;ALINA SIMONA;46 ;32,3
11708;ANA BELKIS;46 ;42,0
11709;ANA CELESTE;46 ;31,6
11710;ANA FLORENTINA;46 ;46,3
11711;ANA JULIANA;46 ;50,3
11712;ANA MARIA LOURDES;46 ;59,5
11713;ANDREA INES;46 ;28,8
11714;ANDREA SILVANA;46 ;36,6
11715;ANDREA SUSANA;46 ;36,3
11716;ANGELA CECILIA;46 ;43,3
11717;ANTONIA AMPARO;46 ;62,4
11718;APRIL;46 ;22,2
11719;ARGELIA MARIA;46 ;53,7
11720;ARLETE;46 ;49,4
11721;AYNOA;46 ;17,1
11722;AZAHARA CARMEN;46 ;14,6
11723;AZARA;46 ;16,8
11724;AZUCENA PILAR;46 ;47,1
11725;BEATRIZ ANTONIA;46 ;45,7
11726;BEATRIZ SOFIA;46 ;30,4
11727;BIHOTZ;46 ;27,9
11728;BILJANA;46 ;44,0
11729;BIOTZA;46 ;42,0
11730;BLANCA SOLEDAD;46 ;42,6
11731;CAIHONG;46 ;37,5
11732;CARMEN RUTH;46 ;39,9
11733;CAROL ELIZABETH;46 ;54,3
11734;CAROLAY;46 ;21,6
11735;CAROLINA SOFIA;46 ;24,4
11736;CHADA;46 ;5,7
11737;CLARA SOFIA;46 ;20,1
11738;CLAVELINA;46 ;70,0
11739;CONSTANÇA;46 ;24,7
11740;CRISTINA FRANCISCA;46 ;42,7
11741;CRISTINA GUADALUPE;46 ;33,5
11742;CRISTINA IULIANA;46 ;30,8
11743;CRISTINA LORENA;46 ;31,1
11744;CRISTINA LOURDES;46 ;33,6
11745;DABA;46 ;29,7
11746;DANIELA VERONICA;46 ;32,0
11747;DEDICACION;46 ;76,4
11748;DESPINA;46 ;50,7
11749;DIDA;46 ;38,9
11750;DIVA;46 ;43,3
11751;DOLORES FATIMA;46 ;48,8
11752;DOLORES LUISA;46 ;63,4
11753;DORA BEATRIZ;46 ;52,5
11754;EDMUNDA;46 ;75,1
11755;EDNA MARIA;46 ;46,5
11756;ELENA VIRGINIA;46 ;45,2
11757;ELEODORA;46 ;67,0
11758;ELIZABETH CAROLINA;46 ;27,9
11759;ELVIRA MERCEDES;46 ;52,6
11760;ENCARNACION ROSARIO;46 ;51,6
11761;ESTEFANIA PINO;46 ;26,2
11762;ESTHER SUSANA;46 ;45,5
11763;EVA MONTSERRAT;46 ;39,1
11764;FABIANE;46 ;34,4
11765;FATIMA BEATRIZ;46 ;35,8
11766;FATIMA CONCEPCION;46 ;39,0
11767;FATIMA CRISTINA;46 ;35,2
11768;FATOU BINTOU;46 ;22,4
11769;FLORENCIA BELEN;46 ;20,4
11770;FRANCY;46 ;43,0
11771;GABRIELA SUSANA;46 ;40,7
11772;GIANNINA;46 ;31,9
11773;GISLAINE;46 ;36,5
11774;GIZANE;46 ;33,6
11775;GLADYS ROSARIO;46 ;46,4
11776;GLORIA CAROLINA;46 ;34,0
11777;GRACIA BELEN;46 ;34,5
11778;GREGORIA PILAR;46 ;68,9
11779;GUADALUPE ROCIO;46 ;41,5
11780;HAIZHU;46 ;44,5
11781;HARDEEP;46 ;32,0
11782;ILIANE;46 ;17,4
11783;INES MANUELA;46 ;47,8
11784;ISABEL BEGOÑA;46 ;49,6
11785;JESENIA;46 ;19,0
11786;JIAN;46 ;32,2
11787;JOAN MARY;46 ;72,2
11788;JOANA FILIPA;46 ;23,1
11789;JUANA CAROLINA;46 ;35,6
11790;JUANA MARIA CARMEN;46 ;64,5
11791;JULI;46 ;51,3
11792;KAINAT;46 ;15,3
11793;KAREN CRISTINA;46 ;27,8
11794;KARLOTA;46 ;14,2
11795;KATARZYNA AGNIESZKA;46 ;35,5
11796;KATARZYNA BARBARA;46 ;36,0
11797;KATTY ELIZABETH;46 ;35,1
11798;KERRY;46 ;35,8
11799;LADY JOHANA;46 ;28,4
11800;LAURA MONTSERRAT;46 ;31,0
11801;LEYI;46 ;11,8
11802;LILIANA RAQUEL;46 ;39,8
11803;LIMIN;46 ;36,4
11804;LISBETH CAROLINA;46 ;24,8
11805;LOU;46 ;12,9
11806;LUCIA ENCARNACION;46 ;43,8
11807;LUZ ADIELA;46 ;48,5
11808;LUZ ELIANA;46 ;39,3
11809;MAGDALENE;46 ;43,5
11810;MANUELA ALEJANDRA;46 ;32,2
11811;MANUELA ANA;46 ;59,0
11812;MARCAS;46 ;72,4
11813;MARGARET JEAN;46 ;70,7
11814;MARIA CASANDRA;46 ;26,3
11815;MARIA CIELOS;46 ;49,3
11816;MARIA HITOS;46 ;47,1
11817;MARIA IRANZU;46 ;39,2
11818;MARIANA ROCIO;46 ;33,9
11819;MARINA JULIA;46 ;48,8
11820;MARJA LIISA;46 ;66,0
11821;MARLENIS;46 ;43,0
11822;MARTA AMPARO;46 ;37,7
11823;MARTHA GRACIELA;46 ;48,7
11824;MARTHA JANETH;46 ;40,8
11825;MARTINA PILAR;46 ;44,7
11826;MEIFEN;46 ;42,6
11827;MEILAN;46 ;44,8
11828;MEIYAN;46 ;36,5
11829;MERCEDES ESPERANZA;46 ;53,8
11830;MERCEDES FRANCISCA;46 ;57,2
11831;METTE;46 ;48,9
11832;MICHELL;46 ;17,6
11833;MICHELLE ELIZABETH;46 ;26,8
11834;MILADY;46 ;44,8
11835;MIRENE;46 ;22,9
11836;MIRIAM CECILIA;46 ;43,4
11837;MIRTA MARIA;46 ;53,0
11838;MONICA LUISA;46 ;44,2
11839;MONICA MARTA;46 ;44,4
11840;MONIKA KATARZYNA;46 ;33,7
11841;NANCY RAQUEL;46 ;39,7
11842;NATALIA CONCEPCION;46 ;37,5
11843;NATALIA MARGARITA;46 ;35,5
11844;NAVIDAD;46 ;66,9
11845;NAWAR;46 ;16,0
11846;NIEVES LUISA;46 ;48,5
11847;NINI JOHANA;46 ;33,9
11848;NOEMI ESTHER;46 ;36,7
11849;NORMA ALEXANDRA;46 ;34,5
11850;NORMA CARMEN;46 ;51,2
11851;NURIA JOSE;46 ;42,8
11852;OLGA BELEN;46 ;41,1
11853;PAOLA VALENTINA;46 ;11,6
11854;PAULA VIRGINIA;46 ;33,0
11855;PURIFICACION CARMEN;46 ;57,3
11856;RACHEL ELIZABETH;46 ;35,7
11857;RAMONA CLAUDIA;46 ;33,2
11858;RAMONA IONELA;46 ;30,5
11859;RAQUEL ALEJANDRA;46 ;30,0
11860;RAQUEL ESPERANZA;46 ;42,2
11861;RIA;46 ;31,3
11862;RICA;46 ;49,4
11863;RITA ALEXANDRA;46 ;32,5
11864;RITA ROSARIO;46 ;49,9
11865;ROBERTA MARIA;46 ;25,7
11866;ROSA AMADA;46 ;51,9
11867;ROSA ELBA;46 ;48,3
11868;ROSA HELENA;46 ;41,3
11869;ROSA VERONICA;46 ;37,2
11870;ROSARIO PINO;46 ;48,8
11871;ROSARIO SOLEDAD;46 ;49,1
11872;ROXANA ANDREA;46 ;28,2
11873;SALVADORA MARIA;46 ;48,5
11874;SANDRA JUDITH;46 ;43,0
11875;SANDRA MARY;46 ;63,8
11876;SHAOFEN;46 ;41,7
11877;SIBYLLE;46 ;49,9
11878;SILVIA JULIANA;46 ;26,6
11879;SILVIA LAURA;46 ;43,0
11880;SILVINA ANDREA;46 ;41,7
11881;SINDA;46 ;60,6
11882;SOLVEIG;46 ;60,2
11883;SONATA;46 ;38,5
11884;SONIA FRANCISCA;46 ;41,5
11885;SOUMAIA;46 ;26,8
11886;VENECIA;46 ;43,4
11887;VERONICA NATALIA;46 ;34,3
11888;WASILA;46 ;10,7
11889;WEIHONG;46 ;40,2
11890;XIAOYI;46 ;29,2
11891;YAHIMA;46 ;30,9
11892;YAMILEI;46 ;4,9
11893;YAMILEY CARMEN;46 ;12,0
11894;YESSICA PAOLA;46 ;26,3
11895;YOSHIKO;46 ;53,0
11896;YRENE;46 ;52,9
11897;ZHANG;46 ;39,9
11898;ADITA;45 ;64,6
11899;ADRIANA LAURA;45 ;36,3
11900;AFIFA;45 ;34,4
11901;AGUSTINA PILAR;45 ;57,2
11902;AILAN;45 ;49,6
11903;AINHOA PINO;45 ;13,9
11904;AIYU;45 ;47,2
11905;ALEXANDRA BIANCA;45 ;17,0
11906;ALEXANDRA FLORINA;45 ;20,9
11907;ALICIA ALEJANDRA;45 ;37,2
11908;ALICIA GABRIELA;45 ;24,7
11909;ALICIA MONTSERRAT;45 ;44,3
11910;ALINA DIANA;45 ;27,0
11911;ALYA;45 ;22,3
11912;AMAGOYA;45 ;40,7
11913;ANA ANGUSTIAS;45 ;45,9
11914;ANA ARANZAZU;45 ;43,2
11915;ANA BENITA;45 ;54,9
11916;ANA CORINA;45 ;38,4
11917;ANA DILIA;45 ;47,1
11918;ANA FLORENCIA;45 ;35,7
11919;ANA GREGORIA;45 ;50,5
11920;ANA LUCILA;45 ;51,2
11921;ANA PASTORA;45 ;44,5
11922;ANHELINA;45 ;20,5
11923;ANNA LISA;45 ;41,8
11924;ANNE PATRICIA;45 ;62,3
11925;ANTONIA TRINIDAD;45 ;57,4
11926;ARACELI ISABEL;45 ;45,3
11927;ARAMITA;45 ;67,6
11928;AREVIK;45 ;31,9
11929;ARIADNA LUCIA;45 ;8,9
11930;ARKIA;45 ;57,0
11931;BARBARA VICTORIA;45 ;27,2
11932;BASELISA;45 ;70,9
11933;BATOULA;45 ;53,3
11934;BETTY ALEXANDRA;45 ;39,8
11935;BLANCA LUISA;45 ;51,1
11936;BLANCA NOEMI;45 ;43,6
11937;BRENDA CARMEN;45 ;24,5
11938;CAMILA ALEXANDRA;45 ;13,5
11939;CARMEN AMAYA;45 ;47,4
11940;CARMEN NEREA;45 ;20,5
11941;CARMIÑA;45 ;42,7
11942;CASANDRA MARIA;45 ;23,8
11943;CATALINA JUANA;45 ;54,0
11944;CIRA MARIA;45 ;41,7
11945;CLARA ANA;45 ;41,4
11946;CLARIVEL;45 ;47,7
11947;CODRUTA;45 ;33,2
11948;CONCEPCION ANA;45 ;56,3
11949;CRISTINA VALENTINA;45 ;22,9
11950;CRISTINE;45 ;39,4
11951;DAIARA;45 ;6,6
11952;DANIELA ADRIANA;45 ;27,0
11953;DAVINIA PINO;45 ;28,4
11954;DAYANE;45 ;24,7
11955;DEEPA;45 ;39,2
11956;DEICY;45 ;42,7
11957;DENKA;45 ;46,1
11958;DIANA ROXANA;45 ;23,2
11959;EL KHAMSA;45 ;50,3
11960;ELENA GLORIA;45 ;49,9
11961;ELENA IONELA;45 ;28,8
11962;ELENA RODICA;45 ;40,6
11963;ELISA ELENA;45 ;30,4
11964;ELISABETA MARIA;45 ;27,5
11965;ELSA PILAR;45 ;46,5
11966;ELVIRA ANGELES;45 ;56,8
11967;EMMA BEATRIZ;45 ;40,0
11968;ENGUIA;45 ;33,1
11969;ENRIQUETA CARMEN;45 ;66,3
11970;ERASMA;45 ;60,9
11971;ESTEBANIA;45 ;57,7
11972;ESTHER PATRICIA;45 ;38,8
11973;EUSEBIA MARIA;45 ;54,2
11974;EVA MARTA;45 ;38,4
11975;FRANCISCA LAURA;45 ;48,5
11976;GABRIELA NICOLETA;45 ;26,4
11977;GABRIELA ROCIO;45 ;23,9
11978;GABRIELA SOFIA;45 ;17,9
11979;GINESTA;45 ;22,9
11980;GISSEL;45 ;21,5
11981;GITA;45 ;39,7
11982;GLORIA EMILIA;45 ;50,7
11983;GLORIA NIEVES;45 ;52,9
11984;GOUNDO;45 ;24,5
11985;GRACIELA CRISTINA;45 ;52,2
11986;GUOYING;45 ;49,3
11987;HAIAT;45 ;32,5
11988;HALEEMA;45 ;19,8
11989;HAYDE;45 ;30,3
11990;HELEN PATRICIA;45 ;46,3
11991;HERCULINA;45 ;76,5
11992;HILDA ISABEL;45 ;48,2
11993;HONORINDA;45 ;71,9
11994;HOPE;45 ;25,8
11995;HORACIA;45 ;69,3
11996;ILANA;45 ;20,4
11997;IMPERIO;45 ;68,9
11998;INGRID PAOLA;45 ;28,4
11999;INMACULADA ANGELES;45 ;42,4
12000;INMACULADA ENCARNACION;45 ;42,9
12001;IOANA BIANCA;45 ;19,0
12002;IRENE INMACULADA;45 ;34,4
12003;ISABEL ALEXANDRA;45 ;31,6
12004;ISABEL CANDELARIA;45 ;49,4
12005;ISABEL OLGA;45 ;55,0
12006;ISABEL VANESSA;45 ;33,5
12007;ISMAELA;45 ;73,2
12008;JACKELIN;45 ;31,7
12009;JANE ANN;45 ;55,4
12010;JENNIFER VANESSA;45 ;22,9
12011;JUANA EVANGELISTA;45 ;54,6
12012;JULIA CAROLINA;45 ;37,1
12013;JULIA VICENTA;45 ;56,4
12014;JUNQUERA;45 ;52,4
12015;KAILA;45 ;7,2
12016;KARINA GABRIELA;45 ;27,6
12017;KARLA ALEXANDRA;45 ;20,6
12018;KELTSE;45 ;22,2
12019;LAURA FATIMA;45 ;34,5
12020;LAURA GRACIELA;45 ;42,9
12021;LAURA JULIA;45 ;32,5
12022;LEONOR PILAR;45 ;51,3
12023;LIAH;45 ;3,4
12024;LIDIA BELEN;45 ;32,9
12025;LILIANA MARIANA;45 ;35,7
12026;LITA;45 ;50,7
12027;LLARINA;45 ;21,6
12028;LOREN;45 ;41,0
12029;LORENA NATALIA;45 ;32,3
