Frecuencias de nombres masculinos;;;
Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2016;;;
;;;
Nombres masculinos con frecuencia mayor o igual a 20 a nivel nacional.;;;
(*) Edad media de las personas que tienen ese nombre a nivel nacional.;;;
;;;
Orden;Nombre;Frecuencia;Edad Media (*)
11028;GUGLIELMO;53 ;44,0
11029;GUSTAVO RAFAEL;53 ;43,5
11030;HARESH;53 ;46,2
11031;HENRY FERNANDO;53 ;32,6
11032;IEVGEN;53 ;33,8
11033;IKER ANTONIO;53 ;7,8
11034;IOAN ALIN;53 ;30,7
11035;IOAN RADU;53 ;38,3
11036;IOAR;53 ;11,3
11037;IVAN RAUL;53 ;31,0
11038;JAIME GUILLERMO;53 ;40,3
11039;JAIRO JAVIER;53 ;24,1
11040;JAMAA;53 ;42,6
11041;JAMEL;53 ;30,7
11042;JAMSHAID;53 ;35,1
11043;JHON EDWARD;53 ;26,9
11044;JHONNY JAVIER;53 ;29,7
11045;JOAN FERRAN;53 ;35,5
11046;JONATHAN MAURICIO;53 ;22,7
11047;JOSE GUZMAN;53 ;47,2
11048;JOSE KEVIN;53 ;20,0
11049;JOSE MACARIO;53 ;55,7
11050;JOSE NICASIO;53 ;57,7
11051;JUAN DEMETRIO;53 ;50,1
11052;JULIAN SANTIAGO;53 ;45,0
11053;KARAMBA;53 ;36,6
11054;KENNETH GEORGE;53 ;72,5
11055;LADJI;53 ;32,3
11056;LUCAS AGUSTIN;53 ;20,2
11057;LUCIANO JESUS;53 ;48,3
11058;LUIS CAMILO;53 ;42,4
11059;MAGENCIO;53 ;64,1
11060;MAJD;53 ;12,1
11061;MAME MOR;53 ;32,0
11062;MAMUDOU;53 ;27,4
11063;MANUEL EVARISTO;53 ;54,7
11064;MARCO IVAN;53 ;31,7
11065;MARCOS ALFREDO;53 ;34,0
11066;MARIANO DAVID;53 ;34,5
11067;MARIUS STEFAN;53 ;28,1
11068;MARK EDWARD;53 ;46,9
11069;MAURICIO JESUS;53 ;35,9
11070;MAURO JAVIER;53 ;33,1
11071;MIGUEL BERNARDO;53 ;45,4
11072;MIGUEL MATEO;53 ;46,3
11073;MIHAI SORIN;53 ;35,4
11074;MODESTO MANUEL;53 ;52,2
11075;MOHAMED AHMED;53 ;41,5
11076;MOHAMMED EL AMINE;53 ;27,4
11077;MOULAY DRISS;53 ;39,9
11078;NANDO;53 ;14,0
11079;NEDYALKO;53 ;38,6
11080;NESTOR ANDRES;53 ;36,2
11081;NICOLAE COSMIN;53 ;31,9
11082;ORHAN;53 ;34,0
11083;ORION;53 ;10,2
11084;OSARO;53 ;36,7
11085;OSCAR ALEXIS;53 ;30,9
11086;OSMUNDO;53 ;65,6
11087;OVIDIU MIHAI;53 ;29,2
11088;PASCUAL RAMON;53 ;54,9
11089;PAULI;53 ;50,0
11090;PAULINO JESUS;53 ;51,1
11091;PAULIUS;53 ;25,9
11092;PEDRO FIDEL;53 ;49,1
11093;PEDRO FILIPE;53 ;32,2
11094;PETER ALEXANDER;53 ;41,2
11095;PIUS;53 ;52,3
11096;PRISCO;53 ;58,6
11097;RAFAEL ALVARO;53 ;39,4
11098;RAFAEL ARCANGEL;53 ;47,3
11099;RAUL ROBERTO;53 ;45,0
11100;RICHARD EDUARDO;53 ;29,1
11101;ROBERTO IVAN;53 ;37,5
11102;RODRIGO DAVID;53 ;22,1
11103;ROGER DAVID;53 ;43,6
11104;RONALD DAVID;53 ;34,3
11105;RUBEN EMILIO;53 ;33,8
11106;SALMANE;53 ;12,4
11107;SAMEER;53 ;15,6
11108;SEBASTIAN ALEXANDER;53 ;14,0
11109;SEGUNDO RAFAEL;53 ;46,9
11110;SHAHIN;53 ;33,5
11111;STEVEN ALEJANDRO;53 ;13,4
11112;TEIMURAZ;53 ;47,3
11113;THOMAS JOHN;53 ;52,9
11114;TOMAS PABLO;53 ;47,1
11115;VICTOR DAMIAN;53 ;32,3
11116;VICTOR DARIO;53 ;28,7
11117;WALTER FERNANDO;53 ;40,3
11118;WEIDONG;53 ;39,9
11119;WEIYONG;53 ;36,3
11120;XIONG;53 ;38,5
11121;YEISON ANDRES;53 ;24,6
11122;YERIK;53 ;5,4
11123;YORDI;53 ;20,5
11124;YOUNOUSSA;53 ;36,0
11125;ZHIHUI;53 ;30,0
11126;ZHIMING;53 ;40,6
11127;ZOHEIR;53 ;35,9
11128;AARON MIGUEL;52 ;18,2
11129;ABDEL AZIZ;52 ;38,4
11130;ABDULAH;52 ;14,1
11131;ADRIAN CLAUDIU;52 ;29,5
11132;AGUSTIN EDUARDO;52 ;41,1
11133;AHMET;52 ;39,0
11134;ALEJANDRO JAIME;52 ;36,0
11135;ALEJANDRO RICARDO;52 ;35,2
11136;ALEJO MANUEL;52 ;39,0
11137;ALEX ENRIQUE;52 ;31,0
11138;ALEXANDRE MIGUEL;52 ;28,2
11139;ALEXANDRU NICOLAS;52 ;5,1
11140;ALVARO GONZALO;52 ;29,3
11141;ANDREI DAVID;52 ;6,1
11142;ANDRES ARTURO;52 ;30,8
11143;ANTHONY JOSE;52 ;14,7
11144;ANTONIO BIENVENIDO;52 ;47,5
11145;ANTONIO LEOPOLDO;52 ;43,7
11146;ANTONIO TEODORO;52 ;53,3
11147;AQEEL;52 ;31,3
11148;ATIK;52 ;29,5
11149;BENJAMIN JOHN;52 ;29,3
11150;BORJA MARIA;52 ;27,8
11151;BRIAN DANIEL;52 ;16,6
11152;CALOGERO;52 ;50,9
11153;CARLOS MARCOS;52 ;38,3
11154;CARLOS VIDAL;52 ;49,5
11155;CECILIO JESUS;52 ;40,9
11156;CESAR JULIAN;52 ;42,0
11157;DAMIAN FRANCISCO;52 ;45,8
11158;DAVID ARMANDO;52 ;32,9
11159;DAVID ORLANDO;52 ;34,2
11160;DENNIS ALEXANDER;52 ;20,9
11161;DIEGO GUILLERMO;52 ;32,3
11162;DONINO;52 ;68,4
11163;DRAGOS ALEXANDRU;52 ;20,7
11164;EDAHI;52 ;2,6
11165;EDGAR HUMBERTO;52 ;43,6
11166;EDGAR MARCELO;52 ;40,9
11167;EDISON ALEXANDER;52 ;21,0
11168;EDUARD MIHAI;52 ;15,3
11169;EDUR;52 ;15,1
11170;EDWAR;52 ;33,2
11171;EDWIN EDUARDO;52 ;33,1
11172;ELISEO MANUEL;52 ;53,8
11173;ENRIQUE ARTURO;52 ;48,9
11174;ENRIQUE BERNARDO;52 ;48,3
11175;ERIK JOSE;52 ;17,1
11176;ERVIGIO;52 ;61,4
11177;ESMAEL;52 ;14,1
11178;ETXAHUN;52 ;10,2
11179;EVARISTO ANTONIO;52 ;51,8
11180;EZEQUIEL ALEJANDRO;52 ;21,6
11181;FACUNDO NAHUEL;52 ;20,1
11182;FAUSTO JOSE;52 ;43,9
11183;FAWZI;52 ;39,1
11184;FEDERICO IGNACIO;52 ;36,9
11185;FELIX MARTIN;52 ;51,4
11186;FELIZ;52 ;54,6
11187;FERNANDO GREGORIO;52 ;50,3
11188;FLORIN LUCIAN;52 ;32,4
11189;FRANCISCO JONATHAN;52 ;32,1
11190;FRANKLIN PATRICIO;52 ;37,1
11191;FRANS;52 ;48,8
11192;GABRIEL RICARDO;52 ;34,4
11193;GAMALIEL;52 ;33,3
11194;GARRY;52 ;52,3
11195;GELA;52 ;43,0
11196;GEORGE IULIAN;52 ;26,2
11197;GERARDO JUAN;52 ;46,6
11198;GHEORGHE VASILE;52 ;39,8
11199;GHEORGHE VIOREL;52 ;38,1
11200;GINES MANUEL;52 ;42,8
11201;GIOVANNI JESUS;52 ;20,7
11202;GONZALO PABLO;52 ;34,0
11203;GUILLERME;52 ;18,5
11204;GURMIT;52 ;40,5
11205;HARVEY;52 ;39,5
11206;HECTOR HERNAN;52 ;44,3
11207;HECTOR JULIAN;52 ;36,1
11208;HERIBERTO JOSE;52 ;44,3
11209;HIGINIO JOSE;52 ;50,9
11210;HILDEBRANDO;52 ;44,3
11211;ION IÑAKI;52 ;48,0
11212;IONUT IULIAN;52 ;27,3
11213;IRU;52 ;17,4
11214;IZOTZ;52 ;13,2
11215;JAFAR;52 ;35,3
11216;JAIME ALONSO;52 ;37,6
11217;JAIME AUGUSTO;52 ;43,2
11218;JAIME EMILIO;52 ;46,1
11219;JAIME GUSTAVO;52 ;44,3
11220;JARNAIL;52 ;42,9
11221;JASPREET;52 ;21,4
11222;JAVIER ARMANDO;52 ;36,7
11223;JESUS AUGUSTO;52 ;51,4
11224;JESUS CRUZ;52 ;54,4
11225;JHON KEVIN;52 ;15,8
11226;JHONATAN DAVID;52 ;19,5
11227;JIANBO;52 ;41,1
11228;JIARUI;52 ;8,0
11229;JINLONG;52 ;37,8
11230;JOAN LUIS;52 ;42,7
11231;JOAQUIN MARIANO;52 ;48,7
11232;JOHN BARRY;52 ;68,8
11233;JOHN MARTIN;52 ;58,0
11234;JON ALEXANDER;52 ;27,2
11235;JONATHAN ISRAEL;52 ;21,1
11236;JORDI MANEL;52 ;38,1
11237;JORGE ABEL;52 ;34,4
11238;JORGE PASCUAL;52 ;43,3
11239;JOSE ARNALDO;52 ;44,6
11240;JOSE CASTOR;52 ;53,3
11241;JOSE CIRILO;52 ;53,3
11242;JOSE JOAO;52 ;50,0
11243;JOSE NATALIO;52 ;49,5
11244;JOSE SABINO;52 ;58,1
11245;JOSEP SALVADOR;52 ;45,0
11246;JOSEPH ALEXANDER;52 ;17,2
11247;JOSHUA DAVID;52 ;17,9
11248;JUAN ABRAHAM;52 ;29,9
11249;JUAN HORACIO;52 ;51,1
11250;JULIO ADRIAN;52 ;26,3
11251;JULIO NICOLAS;52 ;40,7
11252;KAROLY;52 ;46,0
11253;KAWSU;52 ;33,6
11254;KENJI;52 ;25,2
11255;KENNETH JAMES;52 ;68,8
11256;KEVIN ARIEL;52 ;16,7
11257;KOLDO MIRENA;52 ;51,6
11258;LAURENCE;52 ;51,6
11259;LAURENTIU GABRIEL;52 ;25,3
11260;LIU;52 ;33,6
11261;LORENZO ANGEL;52 ;49,7
11262;LUCIAN IONUT;52 ;25,3
11263;LUIS BENIGNO;52 ;52,0
11264;LUIS ISAAC;52 ;35,6
11265;LUIS JOEL;52 ;20,1
11266;MANUEL GASPAR;52 ;52,8
11267;MANUEL YERAY;52 ;26,8
11268;MARCIAL JOSE;52 ;49,3
11269;MARCOS JOAQUIN;52 ;32,7
11270;MARCOS RUBEN;52 ;33,4
11271;MARIANO GABRIEL;52 ;38,9
11272;MARIO HUMBERTO;52 ;46,7
11273;MARK DAVID;52 ;37,7
11274;MARLON ALEXANDER;52 ;20,8
11275;MAURI;52 ;11,9
11276;MELVYN;52 ;60,6
11277;MIHAI IOAN;52 ;34,7
11278;MOHAN;52 ;52,0
11279;MUHAMMAD BILAL;52 ;15,9
11280;MUHAMMAD UMAR;52 ;17,1
11281;NARCISO MANUEL;52 ;46,3
11282;NATAEL;52 ;9,1
11283;NAVDEEP;52 ;24,1
11284;NOLBERTO;52 ;44,2
11285;OLIVER MANUEL;52 ;27,4
11286;OVIDIU CONSTANTIN;52 ;32,6
11287;OVIDIU GABRIEL;52 ;28,1
11288;PAWEL PIOTR;52 ;34,8
11289;PEDRO EZEQUIEL;52 ;47,3
11290;PEDRO LEON;52 ;50,3
11291;RABEH;52 ;37,0
11292;RAFAEL ALEXANDER;52 ;23,1
11293;REDWAN;52 ;14,1
11294;RICARDO EUGENIO;52 ;49,5
11295;RICARDO JULIAN;52 ;46,5
11296;RICARDO RAUL;52 ;44,0
11297;ROBERTO AGUSTIN;52 ;43,5
11298;ROSALIO;52 ;68,3
11299;SERAFIN MANUEL;52 ;51,6
11300;SERGIO GUILLERMO;52 ;39,9
11301;SERGIO JORGE;52 ;39,9
11302;SERGIO SALVADOR;52 ;36,1
11303;SERXIO;52 ;32,0
11304;SHAMIM;52 ;37,8
11305;STEPHEN DAVID;52 ;53,9
11306;TIAGO ANDRE;52 ;25,1
11307;TORNIKE;52 ;23,3
11308;VALDAS;52 ;42,5
11309;VASILE CLAUDIU;52 ;34,3
11310;VASILEIOS;52 ;38,9
11311;VICTOR GERARDO;52 ;42,2
11312;VITORIO;52 ;64,1
11313;WILBERT;52 ;34,0
11314;YUZE;52 ;6,8
11315;ZAREK;52 ;4,6
11316;ABDERRAFIE;51 ;33,5
11317;ABOUBAKAR;51 ;28,2
11318;ADRIAN DUMITRU;51 ;32,1
11319;AITOR MIGUEL;51 ;25,7
11320;ALBERTO DAMIAN;51 ;35,9
11321;ALBERTO VALENTIN;51 ;37,2
11322;ALEJANDRO CRISTIAN;51 ;20,0
11323;ALEXANDRU CLAUDIU;51 ;21,3
11324;ALEXANDRU ROBERT;51 ;18,6
11325;ALEXIS FERNANDO;51 ;24,0
11326;AMADOR JESUS;51 ;43,3
11327;ANDRES ALFREDO;51 ;43,7
11328;ANDRES DAMIAN;51 ;35,0
11329;ANDRES GERARDO;51 ;38,9
11330;ANGEL BIENVENIDO;51 ;53,9
11331;ANOIR;51 ;20,3
11332;ANTHONY CHARLES;51 ;63,4
11333;ANTONIO ALEXANDER;51 ;23,9
11334;ANTONIO MARCIAL;51 ;53,4
11335;ANTONIO ROGELIO;51 ;52,4
11336;ARIEL GUSTAVO;51 ;41,2
11337;ARTURO DAVID;51 ;32,1
11338;ATTILIO;51 ;54,5
11339;AVTANDIL;51 ;42,1
11340;AYAAN;51 ;4,0
11341;BANDIOUGOU;51 ;36,0
11342;BARRY JAMES;51 ;60,4
11343;BARTLOMIEJ;51 ;25,2
11344;BARTOLO;51 ;48,9
11345;BELA;51 ;40,5
11346;BENEDICT;51 ;32,7
11347;BENONE;51 ;44,3
11348;BIAGIO;51 ;45,3
11349;BOUBA;51 ;33,5
11350;BOUZID;51 ;42,5
11351;BRENO;51 ;20,8
11352;BRYAN JOEL;51 ;16,3
11353;CARLES MARIA;51 ;53,1
11354;CARLOS GEOVANNY;51 ;32,4
11355;CARLOS JUNIOR;51 ;16,4
11356;CARMELO LUIS;51 ;49,5
11357;CATALIN MARIUS;51 ;32,0
11358;CAYETANO ANTONIO;51 ;47,1
11359;CESAREO MANUEL;51 ;53,2
11360;CHENYU;51 ;9,6
11361;CRISTHIAN EDUARDO;51 ;25,0
11362;DAHOU;51 ;39,4
11363;DAN ALEXANDRU;51 ;29,9
11364;DAN FLORIN;51 ;35,1
11365;DANIEL ALEXIS;51 ;22,8
11366;DANIEL DARIO;51 ;32,0
11367;DANIEL MICHAEL;51 ;28,2
11368;DARIUS DANIEL;51 ;12,3
11369;DAVID CARMELO;51 ;37,1
11370;DAVID HENRY;51 ;66,0
11371;DAVID LORENZO;51 ;34,7
11372;DIEGO OMAR;51 ;28,1
11373;DIMA;51 ;16,8
11374;DIONISIO JAVIER;51 ;44,3
11375;DOMINGO ALEJANDRO;51 ;38,2
11376;DOSINDO;51 ;67,1
11377;DUMITRU FLORIN;51 ;34,0
11378;EDILIO;51 ;57,7
11379;EDUARDO JAIME;51 ;47,3
11380;EL HADJI MALICK;51 ;34,3
11381;ELISEO JOSE;51 ;49,0
11382;ENEBIE;51 ;17,0
11383;ENRIQUE ESTEBAN;51 ;48,9
11384;ENRIQUE FELIX;51 ;45,7
11385;ERICK JOSE;51 ;20,1
11386;ESSAM;51 ;20,4
11387;EUDOSIO;51 ;69,2
11388;EUGENIO VICENTE;51 ;55,3
11389;EULOGIO JOSE;51 ;50,9
11390;EUSEBIO LUIS;51 ;52,2
11391;FAHIM;51 ;27,9
11392;FELIPE JULIAN;51 ;48,4
11393;FERMIN LUIS;51 ;57,3
11394;FERNANDO ISMAEL;51 ;37,0
11395;FIDEL JESUS;51 ;50,2
11396;FRANCESC MANEL;51 ;37,6
11397;FRANCISCO DIONISIO;51 ;52,0
11398;FU;51 ;30,7
11399;GABRIEL MIHAI;51 ;29,3
11400;GABRIEL VASILE;51 ;31,2
11401;GENTZA;51 ;18,8
11402;GEORGE MICHAEL;51 ;36,8
11403;GERMAN MIGUEL;51 ;39,3
11404;GERMANO;51 ;52,8
11405;GUSTAVO ANGEL;51 ;41,9
11406;HANS CHRISTIAN;51 ;44,6
11407;HECTOR GUILLERMO;51 ;42,5
11408;HENRY JESUS;51 ;41,4
11409;HERNAN PABLO;51 ;40,4
11410;HISHAM;51 ;26,5
11411;HONGWEI;51 ;37,0
11412;HUGO NICOLAS;51 ;17,9
11413;HUGO ROBERTO;51 ;41,0
11414;IOAN SEBASTIAN;51 ;29,2
11415;ISAAC JAVIER;51 ;33,9
11416;ISSOUF;51 ;32,6
11417;IVER;51 ;34,9
11418;JANITZ;51 ;7,1
11419;JERONIMO FRANCISCO;51 ;50,0
11420;JESUS ANIBAL;51 ;43,9
11421;JHON FERNANDO;51 ;32,9
11422;JIANQING;51 ;40,2
11423;JOHN HAROLD;51 ;46,5
11424;JOSE ALIRIO;51 ;48,8
11425;JOSE EDELMIRO;51 ;58,6
11426;JOSEMARIA;51 ;28,8
11427;JOXE MARIA;51 ;58,7
11428;JUAN CARLES;51 ;42,1
11429;JUAN MELCHOR;51 ;47,7
11430;JULIAN RICARDO;51 ;40,8
11431;JULIO AUGUSTO;51 ;46,7
11432;LOUNES;51 ;45,3
11433;LUCIEN;51 ;46,1
11434;LUIZ FERNANDO;51 ;29,6
11435;MAHFUD;51 ;26,5
11436;MANUEL ABEL;51 ;49,2
11437;MANUEL CECILIO;51 ;47,9
11438;MANUEL HILARIO;51 ;55,0
11439;MANUEL JUSTO;51 ;58,8
11440;MAQSOOD;51 ;42,9
11441;MARCOS AGUSTIN;51 ;31,7
11442;MARIAN ANDREI;51 ;18,9
11443;MARIAN BOGDAN;51 ;28,9
11444;MARIAN VIOREL;51 ;31,0
11445;MARIO ALEXIS;51 ;35,1
11446;MARIO ORLANDO;51 ;49,2
11447;MARK WILLIAM;51 ;46,6
11448;MARTIN VICENTE;51 ;42,0
11449;MIHAI ALIN;51 ;28,4
11450;MIHAI VASILE;51 ;31,1
11451;MIQUEL JOSEP;51 ;38,8
11452;MODESTO ANTONIO;51 ;51,7
11453;MOHAMED EL AMIN;51 ;22,1
11454;MOHAMED YASSIR;51 ;8,0
11455;MOHAMMAD REZA;51 ;48,6
11456;MOHIT;51 ;21,8
11457;MONSIF;51 ;16,4
11458;MOULAY RACHID;51 ;40,0
11459;MUHAMMAD ASIF;51 ;37,8
11460;MUMTAZ;51 ;43,0
11461;NARCISO JAVIER;51 ;43,0
11462;NELSON ALEJANDRO;51 ;31,8
11463;NESTOR GABRIEL;51 ;35,1
11464;NICOLAE BOGDAN;51 ;29,4
11465;NICOLAE VASILE;51 ;37,8
11466;NINEL;51 ;38,2
11467;OSCAR ADOLFO;51 ;42,6
11468;OSCAR MARCELO;51 ;37,9
11469;OVIDIU DANIEL;51 ;30,8
11470;OVIDIU IONUT;51 ;26,2
11471;PAULO FERNANDO;51 ;40,4
11472;PETREA;51 ;50,5
11473;PREM;51 ;39,0
11474;QUAN;51 ;29,6
11475;RADU DANIEL;51 ;29,6
11476;RADU GABRIEL;51 ;23,3
11477;RAMON JAIME;51 ;54,1
11478;RAUL ESTEBAN;51 ;37,9
11479;RAUL MARIO;51 ;41,3
11480;RAZVAN FLORIN;51 ;24,2
11481;RICARDO ADRIAN;51 ;28,6
11482;ROBERT HENRY;51 ;58,3
11483;ROHAN;51 ;12,4
11484;RONNY ALEXANDER;51 ;20,4
11485;RUBEN ALEXANDER;51 ;18,9
11486;RUBEN RAFAEL;51 ;33,1
11487;RUDIGER;51 ;59,3
11488;SAMMY;51 ;26,7
11489;SAMUEL ALBERTO;51 ;26,5
11490;SEBASTIAN MIHAI;51 ;18,4
11491;SERGIO ALEXIS;51 ;36,6
11492;SHUO;51 ;17,0
11493;SIMON PAUL;51 ;44,8
11494;STEPHEN CHARLES;51 ;56,6
11495;TOMAS DOMINGO;51 ;51,0
11496;VALERIA;51 ;23,0
11497;VASILI;51 ;40,1
11498;VIATCHESLAV;51 ;43,8
11499;VICENTE ROBERTO;51 ;51,7
11500;VICTOR HERNAN;51 ;39,2
11501;VICTOR OSCAR;51 ;43,4
11502;WAHIB;51 ;16,8
11503;WALTER ALEXANDER;51 ;26,9
11504;WILLIAM ENRIQUE;51 ;39,2
11505;WILSON ALFREDO;51 ;40,0
11506;XOSE ANXO;51 ;44,8
11507;YIWEI;51 ;27,7
11508;YUNIEL;51 ;27,2
11509;YUVRAJ;51 ;7,8
11510;AARON JAVIER;50 ;14,4
11511;ABDENASSER;50 ;34,9
11512;ABDENNACER;50 ;37,0
11513;ABELARDO JOSE;50 ;45,4
11514;ADOLFO ANGEL;50 ;49,9
11515;AGUSTIN EZEQUIEL;50 ;18,4
11516;AGUSTIN FELIPE;50 ;50,0
11517;AL LAL;50 ;58,3
11518;ALCINO;50 ;49,2
11519;ALEXANDRU ALIN;50 ;21,8
11520;ALFREDO JOAQUIN;50 ;52,5
11521;ANCHEL;50 ;15,5
11522;ANGEL MODESTO;50 ;52,1
11523;ANTHONY THOMAS;50 ;60,6
11524;ANTONI XAVIER;50 ;36,7
11525;ANTONIO CELSO;50 ;57,1
11526;ARBEY;50 ;46,4
11527;AREZKI;50 ;42,5
11528;ARIE;50 ;51,3
11529;ARMENIO;50 ;56,1
11530;ARSENIO JOSE;50 ;48,4
11531;BALTAZAR;50 ;42,8
11532;BASILIO JAVIER;50 ;41,9
11533;BENJAMIN DAVID;50 ;25,1
11534;BRIAN MANUEL;50 ;14,7
11535;BROULAYE;50 ;37,0
11536;CARLOS SIMON;50 ;38,9
11537;CARMELO ENRIQUE;50 ;55,4
11538;CHARKI;50 ;40,0
11539;CHRISTIAN FABIAN;50 ;28,4
11540;CISSE;50 ;39,0
11541;CONSTANTIN IULIAN;50 ;32,1
11542;CRISTHIAN FERNANDO;50 ;24,2
11543;DAN ADRIAN;50 ;32,5
11544;DAN IOAN;50 ;34,4
11545;DANIEL GERARDO;50 ;39,2
11546;DAVID CHRISTOPHER;50 ;50,8
11547;DAVYD;50 ;13,6
11548;DIEGO DAMIAN;50 ;33,9
11549;DIEGO JULIAN;50 ;37,6
11550;EDGAR ALBERTO;50 ;38,5
11551;EDUARDO DOMINGO;50 ;47,0
11552;EDUARDO EUGENIO;50 ;51,9
11553;EDUARDO VALENTIN;50 ;35,2
11554;EDWIN GEOVANNY;50 ;33,8
11555;EL JILALI;50 ;43,7
11556;ELDER;50 ;26,6
11557;EMILIO RICARDO;50 ;51,4
11558;ERNESTO DANIEL;50 ;42,5
11559;EUSEBIO MIGUEL;50 ;52,2
11560;EVGENIY;50 ;40,7
11561;EZEKIEL;50 ;19,1
11562;FARRUKH;50 ;32,1
11563;FEDERICO RAMON;50 ;44,9
11564;FELIPE RAFAEL;50 ;50,6
11565;FIDENCIANO;50 ;70,2
11566;FLORENT;50 ;33,0
11567;FLORIN SORIN;50 ;33,2
11568;FLORO;50 ;68,1
11569;FRANCISCO BENJAMIN;50 ;47,1
11570;FRANCISCO DARIO;50 ;30,4
11571;FRANKLIN ALBERTO;50 ;36,1
11572;GABRIEL SANTIAGO;50 ;30,6
11573;GAVIN;50 ;32,8
11574;GEORGE FLORIN;50 ;27,5
11575;GERARDO DAVID;50 ;33,1
11576;GIANPAOLO;50 ;43,2
11577;GREGORIO FERNANDO;50 ;55,8
11578;HANS GEORG;50 ;68,9
11579;HECTOR JORGE;50 ;49,7
11580;HORACIO DANIEL;50 ;50,0
11581;IBRAIM;50 ;20,6
11582;INAXIO;50 ;32,1
11583;INTI;50 ;16,5
11584;IONEL FLORIN;50 ;31,7
11585;ISHAC;50 ;7,7
11586;JAIME OSWALDO;50 ;42,7
11587;JAMES HENRY;50 ;50,8
11588;JAVIER MARCELO;50 ;39,7
11589;JEAN FRANCO;50 ;21,1
11590;JERONIMO MIGUEL;50 ;46,3
11591;JESUS ISAAC;50 ;40,6
11592;JESUS ISIDORO;50 ;52,8
11593;JESUS MARCIAL;50 ;50,4
11594;JESUS NAZARENO;50 ;46,7
11595;JESUS OMAR;50 ;28,8
11596;JHAN CARLOS;50 ;19,5
11597;JIALIANG;50 ;18,3
11598;JOAO ALBERTO;50 ;43,4
11599;JOAQUIN ALFREDO;50 ;51,1
11600;JOAQUIN ESTEBAN;50 ;44,4
11601;JOAQUIN JULIAN;50 ;52,3
11602;JOHN RAYMOND;50 ;62,4
11603;JON PATXI;50 ;46,4
11604;JORGE OSVALDO;50 ;55,1
11605;JOSE FILIPE;50 ;35,9
11606;JOSE IBAN;50 ;37,8
11607;JOSE LUIS ANTONIO;50 ;61,5
11608;JOSE SECUNDINO;50 ;60,7
11609;JOSEP FERRAN;50 ;40,3
11610;JUAN CIRILO;50 ;52,5
11611;JUAN MARINO;50 ;52,9
11612;JUAN PASTOR;50 ;45,5
11613;JULIO ALEXIS;50 ;38,4
11614;JUSTO ANGEL;50 ;53,0
11615;LEANDRO NICOLAS;50 ;24,3
11616;LORENZO RAFAEL;50 ;48,8
11617;LUIS ANSELMO;50 ;49,2
11618;LUIS EMILIANO;50 ;51,0
11619;LUTZ;50 ;54,0
11620;MANUEL MARCELO;50 ;48,7
11621;MANUEL PAULINO;50 ;56,7
11622;MARCELINO JAVIER;50 ;48,4
11623;MARCOS IGNACIO;50 ;34,1
11624;MARIAN COSMIN;50 ;27,4
11625;MARIAN NICOLAE;50 ;31,3
11626;MATIAS EDUARDO;50 ;27,6
11627;MIGUEL DIEGO;50 ;45,0
11628;MOHAMED NADIR;50 ;11,0
11629;MOISES FRANCISCO;50 ;39,0
11630;NAKOR;50 ;6,5
11631;NASKO;50 ;38,8
11632;NASSIR;50 ;29,3
11633;NELSON ALBERTO;50 ;41,9
11634;NESTOR FERNANDO;50 ;39,3
11635;NICOLAS ALFONSO;50 ;28,6
11636;NING;50 ;28,9
11637;NUNO MANUEL;50 ;37,8
11638;OCTAVIO ANTONIO;50 ;47,4
11639;OROSIO;50 ;69,4
11640;OSCAR JULIO;50 ;46,9
11641;OUSAINOU;50 ;33,3
11642;OVIDIO JOSE;50 ;45,2
11643;PABLO ADOLFO;50 ;35,5
11644;PABLO ELIAS;50 ;28,0
11645;PABLO LEONARDO;50 ;37,3
11646;PEDRO ISIDORO;50 ;54,1
11647;PERE PAU;50 ;35,2
11648;RADU IOAN;50 ;35,0
11649;RADU MIHAI;50 ;28,2
11650;RAFAEL FEDERICO;50 ;45,5
11651;RAHIM;50 ;35,2
11652;RAUL RICARDO;50 ;38,5
11653;REGIS;50 ;43,0
11654;RICARDO FILIPE;50 ;29,6
11655;ROBERTO ARTURO;50 ;43,1
11656;ROBERTO CRISTIAN;50 ;21,4
11657;ROBERTO SEBASTIAN;50 ;31,8
11658;RODRIGO EZEQUIEL;50 ;24,8
11659;ROLANDO JOSE;50 ;42,8
11660;ROQUE LUIS;50 ;49,3
11661;RUBEN OMAR;50 ;45,1
11662;SAHLI;50 ;46,4
11663;SALOUM;50 ;37,5
11664;SANTIAGO IVAN;50 ;28,4
11665;SORIN NICOLAE;50 ;36,7
11666;SORIN VASILE;50 ;37,7
11667;STEFAN FLORIN;50 ;26,2
11668;STEVEN PAUL;50 ;36,8
11669;TADAS;50 ;29,9
11670;TEGADAY;50 ;19,7
11671;THOMAS EDWARD;50 ;42,5
11672;TIAGO JOSE;50 ;25,3
11673;TOMAS SALVADOR;50 ;49,3
11674;TOR;50 ;50,3
11675;VICENCIO;50 ;65,5
11676;VICENTE ESTEBAN;50 ;47,1
11677;VICENTE MARIO;50 ;47,7
11678;VICTOR ADOLFO;50 ;41,6
11679;VICTOR ALONSO;50 ;30,6
11680;VICTOR LEONARDO;50 ;32,7
11681;WALTER MANUEL;50 ;40,4
11682;WIKTOR;50 ;16,1
11683;WISDOM;50 ;15,3
11684;XINYI;50 ;20,9
11685;YAHIR;50 ;8,1
11686;YARET;50 ;11,3
11687;YEFERSON;50 ;22,5
11688;YING;50 ;30,7
